47,822,292,216,308,394,77,0,1087,677,1689
47,822,27,104,195,294,59,0,1077,281,1300
47,822,38,85,167,268,62,0,1055,267,1266
47,822,38,481,558,660,60,0,1088,656,1685
47,822,33,111,200,298,62,0,1363,295,1597
